EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Normal curve equivalent,Normal curve equivalent,Normal curve equivalent,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00497,Normal curve equivalent,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Normalized standard score,Normalized standard score,Normalized standard score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00498,Normalized standard score,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Not applicable,DEPRECATED: Not applicable,DEPRECATED: Not applicable,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Number score,Number score,Number score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00499,Number score,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Other,Other,Other,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,09999,Other,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Pass-fail,Pass-fail,Pass-fail,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00500,Pass-fail,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Percentile,Percentile,Percentile,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,03476,Percentile,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Percentile rank,Percentile rank,Percentile rank,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00502,Percentile rank,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Proficiency level,Proficiency level,Proficiency level,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00503,Proficiency level,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Promotion score,Promotion score,Promotion score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,03477,Promotion score,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Quantile Measure,Quantile Measure,Quantile Measure,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Ranking,Ranking,Ranking,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00504,Ranking,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Ratio IQ's,Ratio IQ's,Ratio IQ's,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,00505,Ratio IQ's,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Raw score,Raw score,Raw score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,03478,Raw score,,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,RIT scale score,RIT scale score,RIT scale score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/AssessmentReportingMethodDescriptor,Scale score,Scale score,Scale score,AssessmentReportingMethodDescriptor,AssessmentScore,AssessmentReportingMethod,The method that the administrator of the assessment uses to report the performance and achievement of all students. It may be a qualitative method such as performance level descriptors or a quantitative method such as a numerical grade or cut score. More than one type of reporting method may be used.,Assessment Score Metric Type,000369,03479,Scale score,,Option Set,Yes,Yes,
